RespondentID,q1AgeBeginCoding,q3Gender,q6LearnCodeUni,q6LearnCodeSelfTaught,q6LearnCodeDontKnowHowToYet,q30LearnCodeStackOverflow,q30LearnCodeYoutube,q30LearnCodeMOOC,q30LearnCodeCompCodingSites,q30LearnCodeOnlineTutorial,q30LearnCodeBooks,q30LearnCodeAcademicPaper,q30LearnCodeOther,q8Student
6478933668,4,1,1,1,0,1,1,1,0,1,1,1,0,0
6478958033,3,1,1,1,0,1,1,1,1,0,0,0,0,1
6480483236,3,1,1,1,0,1,1,0,0,0,0,0,0,0
6482047908,2,2,1,1,0,1,0,1,1,1,1,0,0,0
6481356692,2,2,1,0,0,1,1,0,0,0,1,0,0,1
6483662353,3,1,1,1,0,1,0,1,1,0,1,0,0,0
6483182230,2,1,0,1,0,0,1,0,0,1,1,0,0,0
6485967860,3,2,0,1,0,0,1,1,1,1,1,1,0,1
6485483275,3,1,1,0,0,1,0,0,0,1,0,0,0,1
6486790744,3,1,1,1,0,1,1,1,1,1,1,1,0,1
6486801561,3,1,1,1,0,1,1,1,1,0,0,0,0,1
6485742869,3,1,1,1,0,1,1,1,0,0,1,0,0,0
6487566490,3,1,0,1,0,1,1,0,0,0,0,0,0,1
6486838353,3,2,1,0,0,1,1,1,1,0,0,0,0,1
6489681173,3,2,1,1,0,1,1,1,1,1,1,1,0,1
6463541323,2,1,1,1,0,0,0,0,1,0,0,0,0,1
6479918137,3,1,1,1,0,1,1,1,1,1,1,1,0,1
6477149998,3,1,1,1,0,1,1,1,1,0,1,1,0,0
6463281892,3,1,1,0,0,1,1,0,0,1,1,0,0,0
6478794129,3,1,1,0,0,1,0,0,0,0,0,0,0,0
6474383337,3,1,0,1,0,1,1,1,1,0,1,1,0,1
6465421695,2,1,1,1,0,1,0,0,0,1,0,0,0,0
6477504190,2,1,1,1,0,1,1,0,0,0,0,0,1,0
6464053849,2,1,0,1,0,1,0,0,1,0,1,0,0,1
6486774021,3,1,1,1,0,1,1,1,1,0,1,1,0,1
6469767054,3,1,1,1,0,1,0,0,0,0,0,0,1,0
6487163334,3,1,1,1,0,1,1,1,1,0,1,0,0,1
6477523353,2,1,0,1,0,1,0,0,0,1,0,0,0,0
6460748111,2,1,1,1,0,0,1,1,0,0,0,0,1,0
6464764031,2,1,0,1,0,1,1,0,0,1,1,0,0,0
6463302880,3,1,0,0,0,1,1,1,0,0,1,1,1,0
6464395140,3,1,1,1,0,0,0,0,0,1,1,1,0,1
6487128933,3,2,0,1,0,1,1,1,0,0,0,0,0,1
6484147377,3,1,1,1,0,1,0,0,1,0,0,0,0,1
6475669652,2,1,1,0,0,1,0,1,0,0,0,0,0,0
6462670688,2,1,1,1,0,1,1,1,0,1,1,0,0,0
6486817553,4,1,0,1,0,1,1,1,0,0,1,0,0,1
6478070165,3,1,1,1,0,1,1,1,1,1,1,0,0,1
6484706666,3,1,1,0,0,1,1,1,1,1,1,1,1,1
6463820824,2,1,1,1,0,1,1,1,1,0,1,1,1,0
6465022003,3,3,1,0,0,1,0,0,0,1,0,0,1,0
6485248222,3,1,1,1,0,1,0,0,1,0,1,0,0,1
6475466362,3,1,1,0,0,0,0,0,1,1,0,0,0,1
6474432149,3,1,0,1,0,1,0,1,1,1,1,0,0,1
6470437385,3,1,1,0,0,1,1,1,1,1,1,1,1,1
6479104269,2,1,1,1,0,1,0,1,1,0,1,0,0,0
6474397661,3,1,1,0,0,1,1,1,1,0,0,0,0,0
6480452989,2,1,1,1,0,1,1,1,1,1,0,0,1,1
6462089238,3,1,1,1,0,1,1,0,0,0,1,1,0,1
6467001389,4,1,0,0,0,1,0,1,1,0,1,0,0,1
6482840558,3,1,1,1,0,1,1,1,0,0,1,0,0,0
6465549820,4,1,1,0,0,0,0,0,0,0,1,0,0,0
6480683410,3,1,1,1,0,1,1,1,0,0,1,0,0,1
6466702037,3,1,1,0,0,1,1,1,1,1,1,0,0,0
6483114391,4,1,0,1,0,1,1,1,1,1,1,1,0,0
6477274662,3,1,1,1,0,1,1,1,0,1,1,0,0,0
6474618472,3,1,1,1,0,1,1,1,1,0,1,1,0,1
6477073998,3,2,0,1,0,1,1,1,1,0,1,0,0,0
6479150271,4,2,0,1,0,0,0,0,0,0,0,0,0,0
6474332241,4,1,1,0,0,1,1,0,0,1,1,0,0,0
6479192338,1,1,1,1,0,1,1,1,0,1,1,1,0,0
6465318695,2,1,0,0,0,1,1,0,0,0,0,0,1,1
6479136570,3,1,1,1,0,1,1,0,0,0,1,0,0,1
6463939660,2,1,1,1,0,0,1,1,0,1,0,0,0,0
6464005594,3,2,1,1,0,1,0,0,0,0,0,0,0,1
6479325006,3,1,1,0,0,1,1,0,0,1,1,0,0,0
6482271218,3,1,1,0,0,1,1,1,1,0,1,1,0,1
6464762870,4,1,0,1,0,1,1,1,0,0,1,0,0,0
6482160300,3,1,0,1,0,1,0,0,0,0,1,0,0,1
6483418023,3,1,1,0,0,1,1,1,1,1,1,0,0,0
6463313662,3,2,1,0,0,1,0,0,0,1,1,0,0,0
6464754317,1,1,1,1,0,1,0,0,0,1,1,0,0,0
6455987342,2,1,1,0,0,1,0,0,0,1,0,0,0,0
6478387241,3,1,1,1,0,1,1,0,1,0,1,0,0,0
6479481089,3,2,0,1,0,0,1,0,0,0,0,0,0,1
6486972739,3,2,1,0,0,1,0,0,0,0,1,1,0,1
6478477906,5,1,0,1,0,0,0,1,0,0,0,0,0,0
6485946712,2,3,0,1,0,1,1,0,0,1,1,0,0,0
6460837323,1,1,1,1,0,1,0,0,0,1,1,0,0,0
6461358025,3,1,1,0,0,0,0,1,0,0,1,0,0,0
6478805806,5,1,1,0,0,1,1,1,1,0,1,1,0,0
6482682733,2,1,1,1,0,0,0,0,0,0,1,0,1,0
6464756020,4,1,1,1,0,1,0,1,0,1,1,1,0,0
6477151705,4,1,0,1,0,0,1,0,0,0,0,0,0,1
6487514151,2,1,0,1,0,1,1,0,0,1,1,0,0,1
6477274857,4,1,1,1,0,1,1,1,1,1,1,1,0,0
6479771744,3,1,1,1,0,1,1,1,1,0,1,0,0,1
6481615714,1,1,0,1,0,0,1,0,1,0,1,0,0,0
6465499220,2,1,1,0,0,1,0,1,1,1,0,0,0,0
6479811157,4,1,1,0,0,1,1,1,0,1,1,0,0,0
6479938972,2,1,1,1,0,1,1,1,0,0,0,0,0,0
6478940039,3,1,0,1,0,1,1,1,0,0,0,0,0,1
6480278462,3,1,0,1,0,0,1,0,1,0,0,0,0,1
6481034042,3,1,0,0,0,1,1,0,0,1,0,0,0,0
6484475360,2,1,0,1,0,1,1,0,0,0,1,1,0,0
6462314460,3,1,1,1,0,1,0,1,0,0,1,1,0,0
6464859070,3,1,1,1,0,1,1,1,0,0,1,0,0,0
6460875749,3,1,1,1,0,1,1,1,1,1,1,1,0,1
6478476126,1,1,1,1,0,1,1,0,0,0,1,1,0,0
6480465461,3,1,0,1,0,0,1,1,0,1,0,0,0,0
6466312902,3,1,0,1,0,0,1,1,0,1,1,0,0,0
6478937011,3,1,1,1,0,1,1,1,0,1,1,0,0,0
6480412729,3,2,1,0,0,0,1,0,0,0,0,0,0,0
6474672542,4,1,0,1,0,1,1,1,1,1,0,0,0,1
6478867758,4,2,0,1,0,1,1,1,0,1,1,0,0,0
6482056721,3,1,1,1,0,1,1,0,1,0,1,0,0,1
6460718436,1,1,0,0,1,1,1,1,1,1,1,1,0,0
6479625408,3,2,1,1,0,1,1,1,0,0,1,1,0,1
6466500406,5,1,0,1,0,0,0,1,1,1,0,0,0,0
6479305318,3,1,0,1,0,1,1,0,1,0,1,1,0,0
6465664638,3,2,1,1,0,1,1,0,1,0,0,0,0,1
6474350337,4,1,0,1,0,1,1,1,1,1,1,1,0,0
6486264265,3,1,0,0,0,1,1,0,0,0,0,1,0,0
6462146878,5,1,1,0,0,1,1,1,0,1,1,1,0,0
6460915763,2,2,1,1,0,1,1,1,0,1,0,1,0,0
6474356065,2,1,1,1,0,1,1,1,1,1,1,0,0,1
6474416183,3,2,0,1,0,1,1,1,1,1,1,0,0,1
6486893952,3,1,0,1,0,1,1,1,1,0,1,0,0,1
6486837316,3,2,1,1,0,0,1,0,0,1,1,0,0,0
6490785165,3,2,1,0,0,0,1,0,0,1,1,0,0,1
6464809148,3,1,1,1,0,1,0,0,0,1,0,0,0,1
6464117933,2,1,1,1,0,1,1,1,0,1,0,0,0,0
6479420311,3,1,0,1,0,1,0,1,0,1,1,0,0,1
6484707398,3,1,1,0,0,1,1,1,1,1,1,1,1,1
6484779704,3,1,1,0,0,1,1,1,1,1,1,1,1,1
6483874731,1,1,1,1,0,1,1,1,0,1,1,1,0,1
6474428846,3,1,0,1,0,1,1,1,1,0,1,0,0,1
6486459112,3,1,1,0,0,1,1,1,1,1,1,1,1,1
6463310795,4,1,1,0,0,1,0,1,0,0,1,0,0,0
6462303720,2,1,1,1,0,1,1,1,0,1,1,1,0,0
6463539703,3,1,1,1,0,1,1,1,0,0,0,0,0,0
6477187664,3,1,0,0,0,0,1,0,1,0,0,0,0,1
6464404978,3,1,1,1,0,0,1,1,1,0,1,0,1,1
6477563034,3,1,0,1,0,0,1,0,1,0,1,0,0,1
6483264114,2,2,1,0,0,1,0,0,0,0,0,0,0,1
6479124915,3,1,1,1,0,1,1,0,0,1,1,0,0,1
6486900772,3,2,1,0,0,1,1,0,0,0,1,0,0,1
6486864410,3,2,1,0,0,1,1,0,1,1,1,1,0,1
6480124144,3,1,1,0,0,0,0,0,0,0,0,0,0,1
6464930124,2,1,0,1,0,1,1,1,1,1,1,0,0,1
6468712269,7,1,0,1,0,1,1,1,1,1,1,1,0,0
6479317122,4,1,1,0,0,1,1,0,0,1,0,0,0,0
6463745718,1,1,0,0,0,1,1,0,0,1,1,1,0,0
6459180130,2,1,1,1,0,1,0,1,0,0,1,0,0,0
6478894298,3,1,1,1,0,1,1,1,0,0,1,1,0,1
6479017918,3,1,1,1,0,1,0,0,0,1,1,0,0,0
6464750343,3,1,0,1,0,0,0,0,1,0,1,1,0,1
6479421884,2,1,1,1,0,1,0,1,0,0,1,1,1,0
6479838476,2,1,1,1,0,1,1,1,1,0,1,1,0,1
6462076795,3,1,1,1,0,1,0,0,1,0,1,0,0,0
6469441630,5,2,0,1,0,1,0,0,0,1,1,0,0,0
6487441125,3,2,0,1,0,0,1,1,0,0,1,0,0,1
6462126292,3,1,1,1,0,1,0,0,0,0,1,0,0,0
6484557094,3,1,1,0,0,1,0,1,1,0,1,0,0,0
6480214337,3,1,1,1,0,1,1,1,0,1,1,1,0,0
6468219582,1,1,1,1,0,1,1,1,1,1,1,0,0,0
6455508962,1,1,1,1,0,1,1,0,0,0,1,0,0,0
6471840621,2,1,1,1,0,1,0,1,0,0,0,0,0,0
6475721463,3,1,1,0,0,1,0,1,0,0,0,0,0,0
6487189190,3,1,0,1,0,1,1,1,1,0,1,1,0,1
6486786555,4,1,0,1,0,1,1,1,1,1,1,0,0,1
6475902643,3,1,0,1,0,1,0,0,1,0,0,1,0,1
6476051110,4,1,1,1,0,1,1,0,0,0,1,1,0,1
6464774103,2,1,0,1,0,1,1,1,1,1,0,0,0,1
6465040483,4,1,1,0,0,1,1,0,1,0,1,0,0,1
6474957405,3,1,0,1,0,1,1,0,1,1,0,0,0,1
6480876394,3,1,1,1,0,1,1,1,1,0,1,1,0,1
6461747346,2,1,0,1,0,1,0,0,0,0,1,1,0,1
6465395635,3,1,1,1,0,1,0,0,1,0,0,0,0,1
6488045157,2,1,1,1,0,1,0,1,1,1,1,1,0,1
6471734717,4,1,0,1,0,1,1,1,1,1,1,1,0,1
6477624544,2,2,0,1,0,1,1,1,0,1,1,1,0,0
6479242167,4,1,1,0,0,1,1,0,1,0,0,1,0,1
6479638333,3,1,1,0,0,1,1,1,1,0,1,1,0,1
6482146554,2,1,1,1,0,1,1,1,1,1,1,0,0,1
6486781485,3,2,1,1,0,1,1,1,1,0,1,0,0,1
6486781428,3,1,0,1,0,1,1,1,0,0,1,0,0,1
6486803502,3,1,0,1,0,0,1,0,1,1,1,0,0,1
6486887233,3,2,1,1,0,1,1,1,1,1,1,0,0,1
6487931334,3,1,1,1,0,1,1,0,1,0,0,0,0,1
6488338816,3,1,0,1,0,1,0,1,1,0,1,0,0,1
6464046459,2,1,1,1,0,1,1,0,1,0,1,0,0,1
6490639761,3,1,0,1,0,0,1,0,1,0,1,0,0,1
6460688835,2,1,0,1,0,1,0,1,0,0,1,1,0,0
6486784676,4,1,1,0,0,1,1,0,0,0,0,0,1,0
6480002337,4,1,1,0,0,0,1,0,0,0,0,0,0,0
6460705438,3,1,1,1,0,1,0,1,0,1,0,0,0,0
6479401815,3,2,1,1,0,0,1,1,1,0,0,1,0,1
6486886968,3,1,1,1,0,1,1,1,1,1,1,0,0,1
6462323938,5,2,1,1,0,1,1,0,0,0,1,1,0,0
6479785332,9,3,0,0,0,0,0,0,0,0,1,0,0,0
6463430760,1,1,0,1,0,1,1,1,0,1,0,0,0,1
6474246718,2,1,1,1,0,1,1,1,0,0,0,0,0,1
6455092511,3,1,1,1,0,1,0,0,1,0,1,1,0,1
6483101792,3,1,1,1,0,1,1,1,1,1,0,0,0,0
6463665198,4,1,1,1,0,1,1,1,1,1,1,0,0,1
6466084859,2,1,0,1,0,1,0,1,0,0,1,1,0,0
6479018718,3,1,1,1,1,0,0,0,0,0,1,0,0,1
6478981793,3,1,1,0,0,0,0,1,1,0,1,0,0,1
6474266608,3,1,1,0,0,0,0,0,0,0,1,0,0,1
6464307572,3,2,1,1,0,0,0,0,0,0,0,0,1,1
6462101553,3,1,1,0,0,0,0,1,0,0,1,1,0,0
6475556384,3,2,0,1,0,0,0,1,0,0,1,0,0,1
6476004927,3,1,1,1,0,1,0,0,1,0,0,0,0,0
6468844724,4,2,1,0,0,1,1,1,1,0,1,1,0,1
6461902808,2,1,0,1,0,1,1,1,1,1,1,1,0,1
6461719371,3,2,0,1,0,1,1,1,1,1,1,0,0,1
6474604685,3,1,0,1,1,1,1,0,0,0,1,1,0,1
6479828273,3,2,1,1,0,1,1,1,0,0,0,0,0,1
6464873094,5,1,0,1,0,1,0,1,0,1,0,0,0,0
6480547958,3,1,0,1,0,1,0,0,1,0,1,0,1,1
6463356898,3,1,1,1,0,1,1,1,0,0,0,0,0,1
6486787864,3,1,0,1,0,1,1,1,0,0,0,0,0,0
6480091338,3,1,1,1,0,1,1,1,0,0,1,0,0,1
6478040543,3,1,1,1,0,1,1,1,1,1,1,1,0,0
6478800327,3,1,1,0,0,1,1,1,1,1,1,1,0,0
6477530067,3,1,1,0,0,1,0,0,0,1,0,0,1,0
6477336464,3,1,1,1,0,1,1,1,0,1,0,0,0,0
6460890293,3,1,1,1,0,1,1,1,1,1,1,1,0,0
6479802679,2,2,0,1,0,1,0,0,1,0,1,0,0,1
6460693358,3,1,1,1,0,1,0,1,1,1,1,1,0,0
6458096195,5,1,0,1,0,1,1,1,0,0,0,0,0,0
6463375323,3,1,1,1,0,1,1,0,1,0,0,0,0,1
6464776959,4,1,0,1,0,1,1,0,0,0,1,0,1,1
6479700342,3,1,0,0,1,0,1,0,0,0,0,0,0,1
6479952137,2,1,1,1,0,1,1,1,0,0,0,0,0,0
6481313408,7,2,0,1,0,1,1,1,0,1,1,0,0,0
6474137848,4,1,0,1,0,1,1,0,1,1,1,0,0,0
6474330772,4,1,0,1,0,1,1,0,1,1,1,0,0,0
6469700448,2,2,1,1,0,1,1,0,1,1,0,0,1,1
6477153485,3,2,0,1,0,0,1,0,1,0,1,0,0,1
6474347733,3,2,1,1,0,1,1,1,0,0,1,0,1,1
6462111728,3,2,0,1,0,1,1,1,1,1,1,0,0,1
6474351209,3,1,0,0,1,0,1,0,0,0,1,0,0,1
6476943498,3,1,1,1,0,1,1,1,0,0,0,0,0,1
6474424081,3,1,0,1,0,0,1,0,0,0,1,1,0,1
6486790358,3,1,0,1,0,0,0,0,0,0,0,0,0,1
6487036561,2,2,1,0,0,1,1,0,0,0,1,1,0,1
6486789112,3,1,0,1,0,1,1,0,0,0,0,0,0,1
6460768091,2,2,1,0,0,1,1,1,0,0,0,0,0,1
6477310826,3,2,1,0,0,0,0,0,0,0,0,1,0,1
6474354480,3,1,0,1,0,1,1,1,0,0,0,0,0,1
6481266466,3,1,0,0,0,0,1,0,0,0,1,1,0,1
6487211422,3,2,1,1,0,0,0,0,0,0,1,0,0,1
6474396729,2,2,1,0,0,0,1,0,0,0,1,0,0,1
6461737900,3,1,1,1,0,0,1,0,0,0,1,0,0,1
6464450898,3,1,1,0,0,0,1,0,0,1,1,1,0,1
6486897136,3,1,1,1,0,0,1,0,1,0,0,0,0,0
6479862084,3,1,1,0,0,0,0,0,0,0,1,0,0,1
6471608295,2,1,1,1,0,1,1,0,1,0,1,1,0,0
6480071604,3,2,1,1,0,1,1,1,0,1,0,0,0,0
6479836119,3,1,1,1,0,1,1,1,0,1,1,0,0,1
6478929557,3,1,1,0,0,1,0,0,0,1,0,0,0,1
6487234971,3,1,1,1,0,1,1,1,1,1,1,1,0,1
6478324557,3,1,1,0,0,0,0,1,0,0,1,1,0,1
6483742025,3,1,1,0,0,1,0,0,0,0,1,0,0,1
6487071813,3,1,0,1,0,1,1,1,0,0,1,1,0,0
6483255566,2,1,1,1,0,1,1,1,1,1,1,0,0,0
6463294780,3,1,1,0,0,1,0,0,1,0,0,0,0,1
6461738176,4,1,1,1,0,1,1,1,0,0,1,0,0,0
6474414813,3,1,0,1,0,0,1,0,0,0,1,0,0,1
6486823619,3,1,1,0,0,1,1,0,1,0,1,0,0,0
6463573383,3,1,1,1,0,1,1,1,1,1,1,0,0,0
6478965312,3,1,1,1,0,1,1,0,0,1,1,0,0,1
6464406117,3,1,1,0,0,1,1,1,0,0,0,0,0,1
6480435174,3,1,1,0,0,0,1,0,1,0,1,1,0,1
6483344573,3,1,1,0,0,1,1,0,0,0,0,0,0,1
6478860846,5,1,1,1,0,1,1,1,0,1,1,0,0,0
6466886392,4,1,1,1,0,1,1,0,1,1,1,0,0,0
6464796318,2,1,1,0,0,1,1,1,1,1,1,1,0,1
6466001576,3,1,1,0,0,1,1,0,1,1,0,0,0,0
6465677359,3,2,1,1,0,0,1,0,1,1,0,0,0,0
6466416031,2,1,0,1,0,1,1,1,0,1,1,0,0,0
6461599464,2,2,1,1,0,1,1,1,0,1,1,1,0,1
6480517692,3,2,1,0,0,1,1,0,1,0,1,1,0,1
6465124560,4,1,0,1,0,1,1,0,1,1,1,0,0,0
6482161858,3,1,0,0,1,0,0,0,0,0,1,0,0,1
6487832153,3,1,1,0,0,0,1,0,0,0,0,1,0,1
6460684456,3,1,1,0,0,1,1,1,0,1,0,0,0,1
6485911308,3,1,1,1,0,1,1,1,0,0,1,0,0,0
6474332250,3,1,1,0,0,1,1,0,0,0,1,0,0,1
6480082656,3,2,1,0,0,0,1,1,1,1,0,0,0,1
6482773621,3,2,1,0,0,1,1,1,0,0,1,0,0,1
6486779993,3,1,0,1,0,0,0,0,0,0,0,0,0,1
6476286621,3,1,1,0,0,0,1,0,0,0,1,0,0,1
6474777066,3,2,1,0,0,0,0,0,1,1,1,0,0,1
6486846973,2,1,0,1,0,1,1,1,0,0,0,1,0,1
6477516130,3,2,1,1,0,1,1,0,1,1,1,1,0,1
6474359335,3,1,1,1,0,1,1,1,1,0,1,0,0,1
6479010495,4,1,0,0,0,1,0,0,0,0,0,0,0,1
6477523145,5,2,0,1,0,1,1,1,0,0,1,0,0,0
6487797675,3,2,1,0,0,0,1,0,0,0,1,1,0,1
6477496818,4,1,0,1,0,1,0,0,0,0,0,0,0,0
6462068656,3,1,1,0,0,1,0,0,0,0,0,0,1,1
6467783023,2,1,0,1,0,1,1,0,0,0,0,0,0,1
6479775009,3,1,0,1,0,1,1,1,1,1,1,1,0,1
6461254013,3,1,1,1,0,1,0,0,1,0,1,0,0,1
6479765895,3,1,0,1,0,1,0,0,1,0,1,0,0,0
6477499902,1,1,0,1,0,1,1,0,1,1,1,0,1,0
6468221880,4,1,1,1,0,1,1,0,1,1,1,0,0,0
6480265099,4,2,0,1,0,1,0,0,0,1,1,0,0,0
6479512299,1,1,1,1,0,1,1,1,1,1,1,1,0,1
6477493268,3,1,1,1,0,0,1,0,0,0,1,0,0,0
6463997587,3,1,1,1,0,1,1,1,1,1,1,1,0,0
6486835133,4,1,1,1,0,1,1,1,0,1,0,0,0,0
6463449469,3,1,1,0,0,1,1,0,0,0,0,0,0,1
6454820358,3,2,1,1,0,1,0,0,1,0,1,1,0,0
6460688159,4,1,1,1,0,1,0,0,0,0,1,0,0,0
6463849521,3,1,1,1,0,1,0,1,1,1,1,0,1,1
6463536745,3,2,1,1,0,0,0,1,0,0,0,0,0,1
6464483209,2,1,0,1,0,1,0,0,0,0,0,0,0,0
6478882927,3,2,1,1,0,1,0,1,0,1,0,0,1,0
6478956431,4,1,1,0,0,1,1,1,1,1,1,1,0,1
6463148939,2,1,1,1,0,1,0,0,1,1,0,0,0,0
6464788253,5,1,0,1,0,0,1,1,0,0,1,0,0,0
6479896401,#NULL!,#NULL!,0,0,0,1,0,1,0,0,0,0,0,0
6461716933,3,1,1,1,0,1,1,0,0,0,1,0,0,0
6461922927,1,1,0,1,0,1,1,0,1,1,1,0,0,1
6464817543,4,1,1,0,0,1,0,1,0,0,1,0,0,0
6465745630,3,1,0,1,0,1,1,1,0,0,1,0,0,0
6477520182,3,1,1,1,0,1,1,0,1,1,0,1,0,1
6462334700,3,1,1,0,0,1,1,0,1,1,0,0,0,0
6473039791,3,1,1,1,0,1,0,0,0,0,1,0,0,0
6477216903,2,1,1,1,0,1,1,0,1,1,1,0,0,0
6465177138,3,1,1,1,0,1,1,1,1,1,1,0,0,0
6467135344,3,2,1,1,0,1,0,1,1,1,1,0,0,0
6464949589,2,1,1,1,0,1,1,0,0,1,0,0,0,0
6464448531,3,1,1,0,0,1,1,0,0,0,0,0,0,0
6474370199,3,1,1,0,0,1,1,1,1,1,1,1,0,1
6474545370,3,1,1,1,0,1,1,1,1,1,1,1,0,1
6474567326,3,2,1,1,0,1,0,1,0,0,1,0,0,0
6474582506,3,1,1,1,0,1,1,0,0,1,1,0,0,0
6474900661,3,1,1,1,0,1,1,0,0,0,1,1,0,1
6474367727,3,2,1,1,0,1,1,1,1,1,1,1,1,0
6479815528,3,1,1,1,0,1,1,1,1,1,1,0,0,0
6479844122,4,1,0,1,0,1,1,1,1,1,1,0,0,0
6479850152,3,1,1,0,0,1,0,0,0,0,0,0,0,0
6479907153,4,1,0,1,0,1,1,0,0,1,0,0,0,0
6478784592,2,1,1,1,0,1,1,1,1,1,1,0,0,0
6480035242,2,1,0,1,0,1,1,0,0,0,1,0,0,1
6486782818,3,1,0,1,0,1,1,1,1,0,0,0,0,1
6489040077,2,2,1,0,0,1,1,1,1,1,0,0,0,1
6489308964,5,1,0,1,0,1,1,1,0,1,0,0,0,0
6488176786,3,1,0,1,0,1,1,0,0,0,0,0,0,0
6488423514,3,1,0,1,0,1,1,0,0,0,1,0,0,1
6462107004,2,1,1,1,0,1,0,0,0,0,1,0,0,1
6478058268,4,1,1,1,0,1,1,1,1,1,0,0,0,0
6455213653,4,1,0,1,0,1,1,1,1,1,1,1,0,0
6464084664,2,1,1,1,0,1,1,1,0,0,1,0,0,0
6480853991,3,1,1,1,0,1,1,1,0,1,0,0,1,0
6470076055,3,1,1,1,0,1,1,0,1,0,0,0,1,0
6480185326,3,1,1,0,0,1,1,0,0,0,1,0,0,0
6479891916,4,2,1,1,0,0,1,1,1,1,1,1,0,1
6464436801,1,1,1,1,0,1,0,1,0,0,1,0,0,0
6464822377,3,1,1,1,0,1,0,0,1,0,1,0,0,0
6464953533,2,1,0,1,0,0,0,0,1,0,0,0,0,1
6481488923,4,2,0,1,0,0,0,0,0,0,0,0,1,0
6485715711,1,1,1,1,0,1,0,1,0,0,1,0,0,0
6486834755,4,2,0,0,0,1,0,1,0,1,0,0,0,0
6486612721,3,1,1,1,0,1,0,1,1,0,0,0,0,0
6469197481,2,2,1,1,0,1,0,0,0,0,1,0,0,0
6474439029,4,1,1,1,0,1,1,0,1,1,1,0,0,0
6486992792,4,1,1,0,0,1,1,0,0,0,1,0,0,0
6464771996,4,1,1,0,0,1,1,0,0,1,0,1,0,0
6461957189,3,1,1,1,0,1,1,0,0,0,1,0,0,0
6479625182,3,1,1,0,0,1,1,0,0,1,1,0,0,1
6486804620,3,2,1,0,0,1,1,0,1,1,1,0,0,0
6479791774,3,2,1,0,0,0,1,0,1,1,0,0,0,1
6460849631,3,1,1,1,0,1,0,1,1,0,0,0,0,0
6477539152,3,2,1,1,0,0,0,0,0,0,0,0,1,0
6462088998,2,1,0,1,0,1,1,0,0,1,1,1,0,0
6474326158,4,1,1,0,0,1,1,1,0,0,1,0,0,0
6463863805,3,1,1,0,0,1,1,0,1,1,1,0,0,0
6487174957,3,1,1,1,0,1,1,1,1,1,0,0,0,0
6461457894,3,2,1,1,0,1,1,1,1,0,1,0,0,1
6463537883,2,1,1,1,0,1,0,1,1,0,0,1,0,0
6462241114,2,1,0,1,0,1,0,0,0,1,1,1,0,0
6464140785,3,1,1,1,0,1,1,0,0,1,1,0,0,0
6477478516,1,1,0,1,0,1,0,0,0,0,0,0,0,0
6464988304,3,1,0,1,0,1,1,0,0,1,1,0,0,1
6460703495,1,1,0,1,0,1,1,0,1,0,1,0,0,1
6478930672,3,1,1,1,0,1,1,1,1,1,0,0,0,0
6482153110,2,1,0,1,0,1,1,1,0,1,1,0,1,0
6486782630,3,2,0,1,0,1,1,1,0,0,1,0,0,1
6486776732,3,1,1,0,0,0,0,0,1,0,0,0,0,0
6488508879,3,2,1,1,0,1,1,0,1,1,0,0,0,1
6479260608,3,1,1,0,0,1,0,0,0,0,0,1,0,1
6480294258,4,1,1,1,0,1,1,1,0,1,1,1,0,0
6482968081,3,1,1,1,0,1,1,0,1,1,1,1,0,0
6478910789,2,1,1,1,0,1,0,1,0,0,0,0,0,1
6478901792,2,1,1,1,0,1,0,0,0,0,1,0,0,0
6460694117,2,1,1,1,0,1,1,1,0,0,1,0,0,0
6467952073,3,1,1,0,0,1,1,1,0,1,1,0,0,0
6464793549,2,1,1,1,0,1,0,0,0,0,1,1,0,1
6477681882,2,1,0,1,0,1,0,0,1,0,1,1,0,0
6477140138,3,1,1,1,0,1,1,1,0,0,1,1,0,0
6469199568,2,1,1,1,0,1,0,0,1,1,1,0,0,0
6464828133,2,2,1,1,0,1,1,0,0,0,1,0,0,0
6464393736,4,1,1,1,0,1,1,1,0,0,0,0,0,0
6482676601,2,1,0,1,0,1,0,1,0,0,1,1,0,0
6482285808,1,1,0,1,1,1,0,0,1,0,1,0,0,0
6464809472,3,1,0,1,0,1,1,0,1,0,0,1,0,0
6477623279,3,1,1,1,0,1,1,1,0,1,1,0,0,0
6462348018,3,1,1,1,0,1,1,0,1,0,0,0,0,0
6461907576,2,2,1,1,0,1,1,1,0,1,0,0,0,1
6463502771,3,1,1,0,0,1,1,1,0,0,0,1,0,0
6479131616,2,2,1,1,0,1,1,1,0,0,1,1,0,0
6477161617,3,2,0,1,0,1,1,1,0,1,1,0,0,1
6464089231,4,1,0,1,0,1,1,0,1,0,1,1,0,0
6466296616,2,1,1,1,0,1,0,1,1,0,0,0,0,0
6468675827,4,1,1,1,0,1,1,1,0,0,1,0,1,0
6483641859,1,1,0,0,0,0,0,0,0,0,0,0,1,0
6474453010,3,1,1,1,0,1,1,0,1,1,0,0,0,0
6481355008,3,1,0,1,0,0,1,0,1,0,1,1,1,1
6468063066,3,2,0,1,0,1,1,1,1,1,1,0,0,1
6477126764,3,1,1,1,0,1,0,0,1,0,0,0,0,0
6474354680,3,1,1,0,0,0,0,0,1,0,0,1,0,1
6478899171,2,1,1,1,0,1,1,1,1,0,1,1,0,1
